SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,WL_BIN,PTS_NORM
22024,1628991,22400399,2024-12-23,MEM vs. LAC,L,30.0,9.0,26.0,0.35,1.0,7.0,0.14,5.0,9.0,0.56,1.0,5.0,6.0,3.0,0.0,0.0,1.0,4.0,24.0,2.0,1,0,0.44
22024,1628991,22400378,2024-12-21,MEM @ ATL,W,25.0,6.0,17.0,0.35,1.0,5.0,0.2,0.0,0.0,0.17,0.0,5.0,5.0,1.0,1.0,1.0,3.0,5.0,13.0,-1.0,1,1,0.04
22024,1628991,22400366,2024-12-19,MEM vs. GSW,W,20.88,5.0,10.0,0.5,1.0,2.0,0.5,6.0,6.0,1.0,1.0,5.0,6.0,5.0,1.0,1.0,0.0,2.0,17.0,28.0,1,1,0.19
22024,1628991,22401220,2024-12-15,MEM @ LAL,L,29.0,9.0,13.0,0.69,2.0,3.0,0.67,5.0,6.0,0.83,1.0,4.0,5.0,2.0,1.0,0.0,2.0,6.0,25.0,-13.0,1,0,0.48
22024,1628991,22401211,2024-12-13,MEM vs. BKN,W,32.0,7.0,17.0,0.41,3.0,6.0,0.5,3.0,4.0,0.75,2.0,5.0,7.0,2.0,3.5,0.0,0.0,1.0,20.0,26.0,1,1,0.3
22024,1628991,22400353,2024-12-08,MEM @ WAS,W,20.88,8.0,15.0,0.53,3.0,8.0,0.38,2.0,4.0,0.5,1.0,3.0,4.0,1.0,0.0,4.0,1.0,3.0,21.0,18.0,1,1,0.33
22024,1628991,22400345,2024-12-07,MEM @ BOS,W,34.0,11.0,19.0,0.58,3.0,4.0,0.75,2.0,4.0,0.5,1.0,8.0,9.0,1.0,3.0,4.0,0.0,4.0,27.0,9.0,1,1,0.56
22024,1628991,22400329,2024-12-05,MEM vs. SAC,W,25.0,5.0,9.0,0.56,0.0,1.0,0.0,5.0,5.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,4.0,3.0,15.0,-17.0,1,1,0.11
22024,1628991,22400056,2024-12-03,MEM @ DAL,L,29.0,5.0,14.0,0.36,2.0,7.0,0.29,4.0,4.0,1.0,0.0,7.0,7.0,2.0,1.0,1.0,3.0,6.0,16.0,-11.0,1,0,0.15
22024,1628991,22400306,2024-12-01,MEM vs. IND,W,29.0,8.0,14.0,0.57,3.0,6.0,0.5,6.0,6.0,1.0,0.0,8.0,8.0,0.0,2.0,3.0,1.0,2.0,25.0,18.0,1,1,0.48
22024,1628991,22400042,2024-11-29,MEM vs. NOP,W,28.0,9.0,18.0,0.5,0.0,5.0,0.0,5.0,5.0,1.0,3.0,5.0,8.0,1.0,1.0,2.0,1.0,3.0,23.0,3.0,1,1,0.41
22024,1628991,22400293,2024-11-27,MEM vs. DET,W,22.0,5.0,16.0,0.31,0.0,7.0,0.0,2.0,3.0,0.67,3.0,3.0,6.0,2.0,2.0,1.0,2.0,3.0,12.0,10.0,1,1,0.0
22024,1628991,22400282,2024-11-25,MEM vs. POR,W,28.0,8.0,12.0,0.67,2.0,2.0,0.88,3.0,3.0,1.0,2.0,4.0,6.0,1.0,1.0,3.0,4.0,3.0,21.0,17.0,1,1,0.33
22024,1628991,22400266,2024-11-23,MEM @ CHI,W,26.0,7.0,15.0,0.47,3.0,7.0,0.43,6.0,8.0,0.75,2.0,2.0,4.0,4.0,1.0,2.0,1.0,3.0,23.0,4.0,1,1,0.41
22024,1628991,22400255,2024-11-20,MEM vs. PHI,W,30.0,8.0,15.0,0.53,2.0,5.0,0.4,7.0,7.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,5.0,25.0,-6.0,1,1,0.48
22024,1628991,22400023,2024-11-19,MEM vs. DEN,L,29.0,7.0,17.0,0.41,2.0,8.0,0.25,3.0,5.0,0.6,2.0,6.0,8.0,1.0,1.0,5.0,6.0,4.0,19.0,-15.0,1,0,0.26
22024,1628991,22400238,2024-11-17,MEM vs. DEN,W,31.0,7.0,16.0,0.44,2.0,5.0,0.4,4.0,4.0,1.0,2.0,4.0,6.0,2.0,1.0,3.0,1.0,1.0,20.0,15.0,1,1,0.3
22024,1628991,22400019,2024-11-15,MEM @ GSW,L,33.0,11.0,20.0,0.55,0.0,4.0,0.0,10.0,11.0,0.91,1.0,5.0,6.0,1.0,1.0,2.0,1.0,2.0,32.0,-5.0,1,0,0.74
22024,1628991,22400225,2024-11-13,MEM @ LAL,L,33.0,10.0,20.0,0.5,2.0,7.0,0.29,7.0,8.0,0.88,1.0,6.0,7.0,1.0,2.0,1.0,2.0,5.0,29.0,-1.0,1,0,0.63
22024,1628991,22400210,2024-11-10,MEM @ POR,W,24.0,6.0,12.0,0.5,3.0,7.0,0.43,5.0,6.0,0.83,0.0,7.0,7.0,2.0,3.0,0.0,4.0,1.0,20.0,21.0,1,1,0.3
22024,1628991,22400191,2024-11-08,MEM vs. WAS,W,28.0,14.0,28.0,0.5,5.0,12.0,0.42,6.0,7.0,0.86,2.0,4.0,6.0,1.0,1.0,1.0,3.0,4.0,39.0,19.0,1,1,1.0
22024,1628991,22400174,2024-11-06,MEM vs. LAL,W,32.0,8.0,13.0,0.62,1.0,4.0,0.25,3.0,3.0,1.0,1.0,5.0,6.0,1.0,0.0,3.0,1.0,2.0,20.0,22.0,1,1,0.3
22024,1628991,22400158,2024-11-04,MEM @ BKN,L,32.0,5.0,11.0,0.46,3.0,5.0,0.6,2.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,3.0,4.0,15.0,-8.0,1,0,0.11
22024,1628991,22400142,2024-11-02,MEM @ PHI,W,31.0,11.0,16.0,0.69,2.0,3.0,0.67,3.0,4.0,0.75,2.0,4.0,6.0,0.0,3.0,2.0,0.0,3.0,27.0,10.0,1,1,0.56
22024,1628991,22400128,2024-10-31,MEM vs. MIL,W,26.0,5.0,12.0,0.42,0.0,4.0,0.0,3.0,3.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,3.0,4.0,13.0,4.0,1,1,0.04
22024,1628991,22400124,2024-10-30,MEM vs. BKN,L,28.0,10.0,12.0,0.75,3.0,3.0,0.88,7.0,10.0,0.7,0.0,4.0,4.0,0.0,3.0,0.0,2.0,4.0,30.0,-1.0,1,0,0.67
22024,1628991,22400108,2024-10-28,MEM vs. CHI,L,24.0,9.0,16.0,0.56,1.0,4.0,0.25,0.0,2.0,0.17,2.0,4.0,6.0,1.0,1.0,3.0,2.0,3.0,19.0,15.0,1,0,0.26
22024,1628991,22400092,2024-10-26,MEM vs. ORL,W,23.0,4.0,10.0,0.4,0.0,2.0,0.0,5.0,9.0,0.56,1.0,3.0,4.0,1.0,1.0,0.0,1.0,3.0,13.0,26.0,1,1,0.04
